Date,Energie_kWh
2018-06-23 01:00:00,0.0
2018-06-23 01:15:00,0.0
2018-06-23 01:30:00,0.0
2018-06-23 01:45:00,0.0
2018-06-23 02:00:00,0.0
2018-06-23 02:15:00,0.0
2018-06-23 02:30:00,0.0
2018-06-23 02:45:00,0.0
2018-06-23 03:00:00,0.0
2018-06-23 03:15:00,0.0
2018-06-23 03:30:00,0.0
2018-06-23 03:45:00,0.0
2018-06-23 04:00:00,0.0
2018-06-23 04:15:00,0.0
2018-06-23 04:30:00,0.0
2018-06-23 04:45:00,0.0
2018-06-23 05:00:00,368.31
2018-06-23 05:15:00,356.8
2018-06-23 05:30:00,1553.82
2018-06-23 05:45:00,1680.43
2018-06-23 06:00:00,1599.86
2018-06-23 06:15:00,379.82
2018-06-23 06:30:00,322.27
2018-06-23 06:45:00,218.69
2018-06-23 07:00:00,299.25
2018-06-23 07:15:00,356.8
2018-06-23 07:30:00,414.35
2018-06-23 07:45:00,276.24
2018-06-23 08:00:00,356.8
2018-06-23 08:15:00,241.71
2018-06-23 08:30:00,299.25
2018-06-23 08:45:00,345.29
2018-06-23 09:00:00,241.71
2018-06-23 09:15:00,356.8
2018-06-23 09:30:00,391.33
2018-06-23 09:45:00,264.73
2018-06-23 10:00:00,356.8
2018-06-23 10:15:00,356.80
2018-06-23 10:30:00,230.2
2018-06-23 10:45:00,345.29
2018-06-23 11:00:00,0.0
2018-06-23 11:15:00,0
2018-06-23 11:30:00,0.0
2018-06-23 11:45:00,0.0
2018-06-23 12:00:00,0.0
2018-06-23 12:15:00,0.0
2018-06-23 12:30:00,0.0
2018-06-23 12:45:00,0.0
2018-06-23 13:00:00,0.0
2018-06-23 13:15:00,0.0
2018-06-23 13:30:00,0.0
2018-06-23 13:45:00,0.0
2018-06-23 14:00:00,0.0
2018-06-23 14:15:00,0.0
2018-06-23 14:30:00,0.0
2018-06-23 14:45:00,0.0
2018-06-23 15:00:00,0.0
2018-06-23 15:15:00,0.0
2018-06-23 15:30:00,0.0
2018-06-23 15:45:00,0.0
2018-06-23 16:00:00,0.0
2018-06-23 16:15:00,0.0
2018-06-23 16:30:00,0.0
2018-06-23 16:45:00,0.0
2018-06-23 17:00:00,0.0
2018-06-23 17:15:00,0.0
2018-06-23 17:30:00,0.0
2018-06-23 17:45:00,0.0
2018-06-23 18:00:00,0.0
2018-06-23 18:15:00,0.0
2018-06-23 18:30:00,0.0
2018-06-23 18:45:00,0.0
2018-06-23 19:00:00,0.0
2018-06-23 19:15:00,0.0
2018-06-23 19:30:00,0.0
2018-06-23 19:45:00,0.0
2018-06-23 20:00:00,0.0
2018-06-23 20:15:00,0.0
2018-06-23 20:30:00,0.0
2018-06-23 20:45:00,0.0
2018-06-23 21:00:00,0.0
2018-06-23 21:15:00,0.0
2018-06-23 21:30:00,0.0
2018-06-23 21:45:00,0.0
2018-06-23 22:00:00,0.0
2018-06-23 22:15:00,0.0
2018-06-23 22:30:00,0.0
2018-06-23 22:45:00,0.0
2018-06-23 23:00:00,0.0
2018-06-23 23:15:00,0.0
2018-06-23 23:30:00,0.0
2018-06-23 23:45:00,0.0
2018-06-24 00:00:00,0.0
2018-06-24 00:15:00,0.0
2018-06-24 00:30:00,0.0
2018-06-24 00:45:00,0.0
2018-06-24 01:00:00,0.0
2018-06-24 01:15:00,0.0
2018-06-24 01:30:00,0.0
2018-06-24 01:45:00,0.0
2018-06-24 02:00:00,0.0
2018-06-24 02:15:00,0.0
2018-06-24 02:30:00,0.0
2018-06-24 02:45:00,0.0
2018-06-24 03:00:00,0.0
2018-06-24 03:15:00,0.0
2018-06-24 03:30:00,0.0
2018-06-24 03:45:00,0.0
2018-06-24 04:00:00,0.0
2018-06-24 04:15:00,0.0
2018-06-24 04:30:00,0.0
2018-06-24 04:45:00,0.0
2018-06-24 05:00:00,299.25
2018-06-24 05:15:00,264.73
2018-06-24 05:30:00,333.78
2018-06-24 05:45:00,402.84
2018-06-24 06:00:00,253.22
2018-06-24 06:15:00,356.8
2018-06-24 06:30:00,368.31
2018-06-24 06:45:00,241.71
2018-06-24 07:00:00,310.76
2018-06-24 07:15:00,540.96
2018-06-24 07:30:00,3510.49
2018-06-24 07:45:00,3418.41
2018-06-24 08:00:00,3464.45
2018-06-24 08:15:00,3314.82
2018-06-24 08:30:00,3245.76
2018-06-24 08:45:00,3027.08
2018-06-24 09:00:00,2958.02
2018-06-24 09:15:00,2877.45
2018-06-24 09:30:00,2877.45
2018-06-24 09:45:00,2854.43
2018-06-24 10:00:00,2785.37
2018-06-24 10:15:00,2727.82
2018-06-24 10:30:00,2693.29
2018-06-24 10:45:00,2624.23
2018-06-24 11:00:00,0.0
2018-06-24 11:15:00,0
2018-06-24 11:30:00,0.0
2018-06-24 11:45:00,0.0
2018-06-24 12:00:00,0.0
2018-06-24 12:15:00,0.0
2018-06-24 12:30:00,0.0
2018-06-24 12:45:00,0.0
2018-06-24 13:00:00,0.0
2018-06-24 13:15:00,0.0
2018-06-24 13:30:00,0.0
2018-06-24 13:45:00,0.0
2018-06-24 14:00:00,0.0
2018-06-24 14:15:00,0.0
2018-06-24 14:30:00,0.0
2018-06-24 14:45:00,0.0
2018-06-24 15:00:00,0.0
2018-06-24 15:15:00,0.0
2018-06-24 15:30:00,0.0
2018-06-24 15:45:00,0.0
2018-06-24 16:00:00,0.0
2018-06-24 16:15:00,0.0
2018-06-24 16:30:00,0.0
2018-06-24 16:45:00,0.0
2018-06-24 17:00:00,0.0
2018-06-24 17:15:00,0.0
2018-06-24 17:30:00,0.0
2018-06-24 17:45:00,0.0
2018-06-24 18:00:00,0.0
2018-06-24 18:15:00,0.0
2018-06-24 18:30:00,0.0
2018-06-24 18:45:00,0.0
2018-06-24 19:00:00,0.0
2018-06-24 19:15:00,0.0
2018-06-24 19:30:00,0.0
2018-06-24 19:45:00,0.0
2018-06-24 20:00:00,0.0
2018-06-24 20:15:00,0.0
2018-06-24 20:30:00,0.0
2018-06-24 20:45:00,0.0
2018-06-24 21:00:00,0.0
2018-06-24 21:15:00,0.0
2018-06-24 21:30:00,0.0
2018-06-24 21:45:00,0.0
2018-06-24 22:00:00,0.0
2018-06-24 22:15:00,0.0
2018-06-24 22:30:00,0.0
2018-06-24 22:45:00,0.0
2018-06-24 23:00:00,0.0
2018-06-24 23:15:00,0.0
2018-06-24 23:30:00,0.0
2018-06-24 23:45:00,0.0
2018-06-25 00:00:00,0.0
2018-06-25 00:15:00,0.0
2018-06-25 00:30:00,0.0
2018-06-25 00:45:00,0.0
2018-06-25 01:00:00,0.0
2018-06-25 01:15:00,0.0
2018-06-25 01:30:00,0.0
2018-06-25 01:45:00,0.0
2018-06-25 02:00:00,0.0
2018-06-25 02:15:00,0.0
2018-06-25 02:30:00,0.0
2018-06-25 02:45:00,0.0
2018-06-25 03:00:00,0.0
2018-06-25 03:15:00,0.0
2018-06-25 03:30:00,0.0
2018-06-25 03:45:00,0.0
2018-06-25 04:00:00,0.0
2018-06-25 04:15:00,0.0
2018-06-25 04:30:00,0.0
2018-06-25 04:45:00,0.0
2018-06-25 05:00:00,2762.35
2018-06-25 05:15:00,1830.06
2018-06-25 05:30:00,3222.74
2018-06-25 05:45:00,1484.76
2018-06-25 06:00:00,610.02
2018-06-25 06:15:00,1369.67
2018-06-25 06:30:00,2693.29
2018-06-25 06:45:00,2888.96
2018-06-25 07:00:00,2428.57
2018-06-25 07:15:00,2071.76
2018-06-25 07:30:00,2117.8
2018-06-25 07:45:00,1335.14
2018-06-25 08:00:00,575.49
2018-06-25 08:15:00,667.57
2018-06-25 08:30:00,402.84
2018-06-25 08:45:00,253.22
2018-06-25 09:00:00,356.8
2018-06-25 09:15:00,379.82
2018-06-25 09:30:00,253.22
2018-06-25 09:45:00,460.39
2018-06-25 10:00:00,345.29
2018-06-25 10:15:00,276.24
2018-06-25 10:30:00,379.82
2018-06-25 10:45:00,253.22
2018-06-25 11:00:00,0.0
2018-06-25 11:15:00,0
2018-06-25 11:30:00,0.0
2018-06-25 11:45:00,0.0
2018-06-25 12:00:00,0.0
2018-06-25 12:15:00,0.0
2018-06-25 12:30:00,0.0
2018-06-25 12:45:00,0.0
2018-06-25 13:00:00,0.0
2018-06-25 13:15:00,0.0
2018-06-25 13:30:00,0.0
2018-06-25 13:45:00,0.0
2018-06-25 14:00:00,0.0
2018-06-25 14:15:00,0.0
2018-06-25 14:30:00,0.0
2018-06-25 14:45:00,0.0
2018-06-25 15:00:00,0.0
2018-06-25 15:15:00,0.0
2018-06-25 15:30:00,0.0
2018-06-25 15:45:00,0.0
2018-06-25 16:00:00,0.0
2018-06-25 16:15:00,0.0
2018-06-25 16:30:00,0.0
2018-06-25 16:45:00,0.0
2018-06-25 17:00:00,0.0
